Trip_Distance,Customer_Since_Months,Life_Style_Index,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Surge_Pricing_Type,Type_of_Cab_B,Type_of_Cab_C,Type_of_Cab_D,Type_of_Cab_E,Confidence_Life_Style_Index_B,Confidence_Life_Style_Index_C,Destination_Type_B,Destination_Type_C,Destination_Type_D,Destination_Type_E,Destination_Type_F,Destination_Type_G,Destination_Type_H,Destination_Type_I,Destination_Type_J,Destination_Type_K,Destination_Type_L,Destination_Type_M,Destination_Type_N,Gender_Male
44.75,7.0,2.60478,1.46,1,61.0,50,65,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.22,10.0,2.79805,4.345,1,78.0,53,82,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19.34,10.0,2.74556,3.8575,1,96.0,46,68,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
63.54,10.0,2.67633,3.03375,0,64.0,48,76,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.54,5.0,2.44067,2.23,0,86.0,50,100,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60.55,10.0,3.16928,3.575,2,61.0,49,77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45.04,0.0,2.75878,1.46625,0,61.0,51,76,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.55,9.0,2.60379,2.74625,1,45.0,46,66,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.55,10.0,2.92864,2.81625,0,61.0,47,73,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.42,0.0,2.7151,3.33375,2,61.0,58,72,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13.55,7.0,2.9406,3.28,0,99.0,47,70,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.49,8.0,2.79805,1.94875,0,61.0,47,76,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56.17,3.0,3.0998,3.29,0,31.0,61,85,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.59,10.0,2.60939,2.375,0,61.0,57,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.39,9.0,2.37221,0.94625,1,61.0,56,74,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.65,8.0,2.59233,2.01875,0,61.0,53,87,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54.6,9.0,2.84465,2.44125,0,49.0,46,60,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52.3,10.0,3.54349,4.41625,0,54.0,50,75,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50.12,2.0,2.63188,3.1475,2,34.0,50,72,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.0,2.0,3.09553,3.03125,0,61.0,46,63,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
64.57,6.0,2.76714,2.2,1,75.0,58,78,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63.79,10.0,2.87347,3.3625,0,37.0,48,82,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.89,10.0,2.67024,2.88,0,50.0,55,84,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.66,6.0,2.62603,2.0325,1,95.0,51,72,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.6,3.0,2.34627,4.3675,0,61.0,44,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36.02,10.0,2.75331,1.6725,1,47.0,55,98,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61.49,6.0,2.79805,1.94375,2,61.0,57,93,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51.27,10.0,2.82132,1.65,1,64.0,53,81,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37.2,3.0,2.79805,4.2275,0,61.0,50,88,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77.31,10.0,3.00153,2.115,4,61.0,60,96,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.15,0.0,2.77191,4.3225,1,61.0,47,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10.22,8.0,2.5071,2.43,0,61.0,48,63,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46.5,10.0,2.79805,3.67375,1,61.0,45,68,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.74,10.0,2.73286,3.9,2,61.0,48,71,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.94,5.0,2.94271,1.33625,2,56.0,58,82,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106.76,3.0,2.79805,2.635,3,37.0,52,76,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.89,1.0,2.53498,3.855,2,61.0,55,69,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52.55,3.0,2.6985,4.175,0,61.0,50,79,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109.09,10.0,3.09998,3.45125,0,61.0,63,108,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.85,10.0,3.07888,2.87875,1,61.0,51,75,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16.04,10.0,2.79805,4.0425,3,48.0,43,70,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49.9,10.0,2.56499,1.14,0,70.0,49,71,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.88,3.0,2.57046,1.9325,2,61.0,58,77,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
74.97,10.0,3.30091,3.2775,0,61.0,50,82,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.01,3.0,2.8858,1.46875,1,61.0,60,99,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12.79,2.0,2.64843,0.7425,2,61.0,46,74,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86.27,10.0,2.90327,1.38125,0,33.0,50,75,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
61.69,8.0,2.93566,1.42125,0,58.0,57,79,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.74,2.0,2.54765,3.4425,1,53.0,49,70,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22.46,10.0,2.7162,3.655,0,31.0,50,74,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.05,5.0,2.5406,2.42375,2,61.0,50,75,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106.78,9.0,3.3966,3.03625,0,36.0,58,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.7,0.0,2.59936,2.88875,0,44.0,62,85,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.89,10.0,2.54511,4.13875,0,87.0,45,67,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.38,6.0,2.59881,2.3,0,61.0,45,64,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108.84,1.0,3.0244,2.81,4,61.0,53,82,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
85.33,1.0,2.95546,2.785,5,61.0,51,81,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.02,10.0,2.8026,2.84625,1,77.0,47,71,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18.92,6.0,2.69234,2.6325,1,61.0,47,73,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22.7,0.0,2.95375,3.21,1,61.0,58,89,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
63.3,4.0,3.03657,2.915,0,46.0,55,74,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
58.25,10.0,2.61513,0.76625,0,61.0,51,77,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35.14,10.0,2.84199,3.11,0,61.0,49,70,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.98,6.0,2.52775,2.63,1,99.0,46,69,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30.77,5.0,2.92951,4.0525,0,97.0,47,60,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.34,5.0,2.74039,0.96125,0,75.0,63,104,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31.88,6.0,2.79805,3.1375,0,55.0,52,75,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92.97,2.0,3.01805,1.41125,4,61.0,69,107,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.36,5.0,2.63322,2.9675,0,61.0,48,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62.26,10.0,2.76204,2.11625,0,85.0,52,71,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.06,5.0,2.86238,2.71,0,49.0,50,66,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.92,10.0,2.79805,2.23125,0,57.0,51,87,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93.3,2.0,2.79805,1.64125,1,70.0,54,76,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.52,10.0,2.75348,1.90625,0,72.0,55,104,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32.69,0.0,2.48473,2.24,1,61.0,47,61,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.2,5.0,2.85461,3.13,3,61.0,46,59,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.88,6.0,2.6117,3.96125,0,61.0,44,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.61,10.0,2.79805,2.98875,0,200.0,47,71,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29.5,10.0,2.99608,3.5975,0,61.0,53,68,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
84.92,3.0,2.95799,4.1,1,72.0,56,74,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
55.18,5.0,2.61012,2.30375,0,61.0,44,71,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.23,4.0,2.74614,2.85625,1,77.0,45,56,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31.74,10.0,2.79805,3.77875,0,61.0,59,79,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
61.01,10.0,2.93404,1.725,0,60.0,51,86,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.73,6.0,2.79805,3.9875,0,52.0,52,88,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
93.25,4.0,3.54344,4.875,0,51.0,48,74,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15.41,6.0,2.48627,1.9,1,92.0,55,80,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
56.26,5.0,2.79805,1.38,2,61.0,53,68,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65.94,10.0,2.84619,2.16,2,86.0,59,82,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.54,3.0,2.77569,3.1425,0,38.0,51,73,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.09,1.0,2.59504,2.83625,0,61.0,45,55,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45.05,1.0,2.90053,2.40125,0,61.0,49,88,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11.88,10.0,2.95471,1.36,0,103.0,53,77,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
75.88,10.0,3.2046,1.84625,1,61.0,61,97,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.59,2.0,2.8125,2.85875,1,61.0,47,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15.29,0.0,2.45773,4.815,0,62.0,45,61,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21.0,5.0,2.85536,4.13,1,79.0,52,70,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.58,6.0,2.77625,3.58875,0,61.0,56,84,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21.72,6.0,2.79805,3.4725,0,61.0,51,71,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26.2,9.0,2.82157,3.1,0,61.0,48,70,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.84,4.0,2.92423,2.26875,1,61.0,51,66,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.61,10.0,2.65368,1.87,0,61.0,50,69,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.24,10.0,2.82123,2.09375,0,98.0,49,74,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62.18,10.0,3.06196,4.3075,0,61.0,46,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61.23,1.0,2.74513,3.32,1,61.0,52,71,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.39,5.0,2.65013,1.93375,2,61.0,52,64,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51.34,10.0,2.78485,2.7,0,61.0,47,65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.54,10.0,2.71013,2.88,2,61.0,52,68,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.94,3.0,2.79316,2.165,0,55.0,45,69,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36.05,3.0,2.84255,1.47,2,61.0,53,69,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.04,10.0,2.81383,2.51875,0,61.0,53,73,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24.51,3.0,2.54699,0.63125,0,87.0,47,75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.72,10.0,2.83348,3.15625,0,39.0,49,69,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.76,10.0,2.79805,1.1075,2,34.0,61,93,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.12,1.0,2.32505,2.6675,0,97.0,45,62,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49.39,3.0,2.78332,3.5375,0,61.0,64,75,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63.08,7.0,2.90467,4.13375,2,74.0,48,76,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91.73,6.0,3.03802,1.10375,1,61.0,68,103,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.08,2.0,2.96961,3.79875,4,91.0,53,75,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.76,3.0,2.79805,4.8825,0,74.0,44,61,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17.16,1.0,2.69125,3.40125,0,61.0,46,72,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.06,6.0,2.32212,2.16,1,89.0,46,62,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.5,7.0,2.79805,4.13125,2,61.0,52,62,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85.44,10.0,3.16988,3.48125,0,59.0,62,107,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45.91,2.0,2.92864,1.15,0,37.0,50,71,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16.46,4.0,2.81632,3.84125,2,61.0,49,68,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51.62,10.0,2.7603,2.1125,0,61.0,49,67,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.26,6.0,2.79805,2.42875,1,83.0,50,77,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77.93,6.0,2.85438,2.12125,0,35.0,49,75,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29.45,9.0,2.79805,2.135,0,61.0,46,61,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.84,5.0,2.79805,2.6175,0,61.0,49,62,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108.99,10.0,2.9372,3.52125,0,74.0,54,71,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.97,1.0,2.56252,1.89625,2,65.0,48,71,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49.0,9.0,3.08462,3.0775,1,61.0,51,112,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29.64,10.0,2.74441,2.39875,1,61.0,54,69,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.03,6.0,2.87537,3.38875,2,61.0,51,72,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37.43,3.0,2.66718,1.97,0,51.0,57,97,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.48,2.0,3.01307,3.53,0,61.0,51,74,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22.84,1.0,2.6984,1.96625,0,50.0,49,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.47,10.0,2.67718,4.37125,2,58.0,45,64,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.38,9.0,2.43377,4.4225,1,61.0,45,62,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37.59,3.0,3.0379,3.745,0,31.0,51,100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
46.64,10.0,2.79805,1.53,0,70.0,51,95,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106.8,10.0,3.00265,3.37625,1,52.0,59,84,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.71,3.0,2.79112,3.38625,1,94.0,46,63,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93.73,10.0,3.40972,4.26375,1,61.0,51,78,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108.69,2.0,3.32518,2.16625,2,61.0,59,93,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.13,10.0,2.7836,2.645,3,61.0,51,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.95,8.0,2.91735,4.92625,0,63.0,44,62,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48.25,10.0,2.92845,3.70875,0,61.0,46,58,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44.97,10.0,2.84986,4.1175,0,47.0,50,76,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.73,2.0,2.79805,3.4375,1,61.0,47,58,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.61,10.0,2.65565,2.58,1,38.0,51,71,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34.41,10.0,2.59346,0.81,0,54.0,48,76,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
61.73,0.0,2.84692,2.29,0,75.0,50,88,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.14,4.0,2.84245,2.9175,1,61.0,47,68,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17.46,6.0,2.3166,1.84625,0,61.0,50,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.73,10.0,3.11372,3.7775,1,45.0,50,66,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.44,3.0,2.57699,2.595,2,61.0,51,91,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8,3.0,2.31481,4.49,0,61.0,44,56,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43.21,10.0,2.84102,2.2375,3,61.0,48,64,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.18,8.0,2.81064,2.86,1,63.0,58,86,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
86.81,2.0,2.84408,2.35,0,61.0,50,80,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.84,9.0,2.73904,0.7,0,61.0,52,80,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.55,9.0,3.05873,1.2425,1,61.0,54,75,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45.81,10.0,3.25324,3.995,1,61.0,51,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.42,10.0,2.69685,2.53,0,95.0,49,73,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.03,4.0,2.7362,3.025,0,84.0,48,69,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.65,10.0,2.76334,3.4175,1,61.0,53,69,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.28,0.0,2.98384,2.18125,2,61.0,73,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.57,8.0,3.17802,4.48375,0,61.0,47,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.82,5.0,2.6235,2.7,1,61.0,45,67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44.88,6.0,2.87313,1.36625,2,61.0,49,66,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32.26,10.0,2.69431,3.815,0,61.0,48,64,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5.44,2.0,2.71575,3.62625,1,61.0,45,57,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.7,10.0,2.81333,3.06875,0,44.0,51,84,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
75.86,10.0,3.08967,3.69625,0,61.0,44,63,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19.55,10.0,2.80663,3.1725,4,40.0,51,91,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86.7,10.0,3.04145,2.07875,3,42.0,58,87,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.36,0.0,3.04024,3.2975,0,61.0,47,69,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
107.66,4.0,2.92017,2.53375,2,61.0,60,79,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32.08,10.0,2.73052,4.205,1,72.0,52,87,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.06,3.0,2.6442,1.53375,1,78.0,52,88,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35.1,0.0,2.41394,2.09,0,108.0,53,71,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
36.04,10.0,2.81381,3.74625,2,61.0,48,81,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63.99,6.0,3.13359,3.7975,3,61.0,63,103,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
48.66,1.0,2.53429,0.9825,0,51.0,53,71,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
61.94,5.0,2.85631,1.28375,1,61.0,52,78,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.06,10.0,2.62208,1.92875,1,57.0,47,89,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60.02,10.0,2.81377,3.42125,0,61.0,48,71,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.66,10.0,2.71771,1.875,0,37.0,52,76,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33.46,6.0,2.63198,2.40125,1,61.0,50,70,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.15,6.0,3.04366,4.29875,0,41.0,48,102,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87.31,3.0,2.95144,2.04625,1,61.0,71,100,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.45,2.0,2.94481,3.75875,0,61.0,52,68,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43.86,10.0,2.71545,2.94625,1,36.0,50,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.96,10.0,2.78558,0.865,3,61.0,55,81,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
