Trip_ID,Trip_Distance,Customer_Since_Months,Life_Style_Index,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Type_of_Cab_B,Type_of_Cab_C,Type_of_Cab_D,Type_of_Cab_E,Confidence_Life_Style_Index_B,Confidence_Life_Style_Index_C,Destination_Type_B,Destination_Type_C,Destination_Type_D,Destination_Type_E,Destination_Type_F,Destination_Type_G,Destination_Type_H,Destination_Type_I,Destination_Type_J,Destination_Type_K,Destination_Type_L,Destination_Type_M,Destination_Type_N,Gender_Male,Surge_Pricing_Type
T0005710124,109.11,0.0,3.17374,2.575,0,85.0,56,82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710126,46.56,10.0,2.77315,2.515,0,61.0,49,70,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710127,16.74,3.0,3.0499,2.05625,1,48.0,59,89,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710128,16.74,1.0,2.78172,4.12375,1,61.0,47,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
T0005710129,49.44,7.0,2.94388,1.84625,1,61.0,51,78,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710130,25.25,7.0,2.87025,3.41,0,179.0,49,74,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710134,34.69,4.0,2.92474,3.84,4,61.0,56,94,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710135,8.06,6.0,2.79805,4.04875,0,42.0,45,69,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710137,13.53,10.0,2.71509,3.06125,1,61.0,45,56,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005710139,21.31,10.0,2.78614,2.77375,0,51.0,45,71,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
T0005710140,31.71,2.0,2.79805,3.295,0,75.0,63,93,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710141,51.86,3.0,2.66427,3.12125,2,61.0,57,75,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710142,48.8,10.0,3.00056,3.3375,1,65.0,48,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710145,49.62,2.0,2.6033,0.74125,0,111.0,61,88,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710147,49.18,8.0,2.61705,2.97125,0,49.0,57,83,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710148,29.94,4.0,2.64628,3.66375,0,61.0,49,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710151,15.17,1.0,2.07639,3.01875,0,61.0,45,59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710154,42.06,5.0,2.59359,3.56125,0,109.0,68,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
T0005710156,45.94,10.0,2.82409,1.61375,0,61.0,51,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005710157,107.96,6.0,3.30143,1.125,0,39.0,54,78,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710158,62.98,8.0,2.77567,1.2575,2,90.0,50,75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710160,7.37,5.0,2.39436,1.34,0,49.0,45,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
T0005710164,16.53,10.0,3.26658,1.92875,0,38.0,53,81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710166,47.67,6.0,2.79805,3.66375,1,61.0,50,66,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710167,43.93,10.0,3.0627,2.87,0,52.0,50,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710169,38.08,8.0,2.61151,2.43875,3,61.0,49,65,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
T0005710170,18.08,0.0,2.32767,1.345,0,40.0,58,82,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710171,69.18,6.0,2.79805,2.74625,1,61.0,51,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710172,62.29,8.0,2.87116,3.0225,0,61.0,49,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710173,97.63,4.0,2.95633,1.29375,0,61.0,52,71,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710174,22.33,6.0,2.53205,4.2325,0,61.0,45,73,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710177,92.31,10.0,2.82756,1.58375,3,61.0,50,74,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710179,14.86,10.0,2.79805,1.755,0,61.0,46,59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710180,56.35,10.0,2.62857,3.34875,2,61.0,46,70,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710182,46.27,1.0,2.64908,2.05375,0,65.0,46,57,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710183,7.08,4.0,2.57076,1.62375,3,71.0,50,68,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710184,7.14,0.0,2.57754,3.94625,3,61.0,45,56,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
T0005710186,18.54,10.0,2.87527,2.7,0,61.0,47,62,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005710188,27.73,10.0,2.75022,2.0525,1,43.0,57,80,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
T0005710189,11.08,7.0,2.70903,3.5975,0,48.0,47,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710191,47.17,8.0,2.80967,2.655,0,61.0,55,85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710194,76.02,2.0,2.79805,3.62,0,61.0,58,79,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710195,29.81,8.0,2.98024,3.73625,4,57.0,51,82,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
T0005710197,15.27,1.0,2.42152,2.90625,1,61.0,47,57,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
T0005710198,34.76,5.0,2.79805,2.065,2,70.0,50,72,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005710202,31.29,7.0,2.63014,3.925,0,102.0,54,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710203,63.75,6.0,2.79805,3.92,0,54.0,47,67,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710204,31.46,8.0,2.60979,0.78875,1,61.0,58,84,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005710205,35.72,8.0,2.77155,2.3375,0,70.0,48,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710208,44.01,6.0,2.79805,3.84125,0,78.0,47,71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710209,33.08,3.0,3.14518,3.4525,0,102.0,53,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710211,3.83,10.0,3.06399,2.775,0,61.0,62,89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710212,31.44,10.0,2.56177,0.95,0,61.0,50,71,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710213,37.91,9.0,2.79805,4.49625,0,96.0,47,62,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710216,29.62,6.0,2.79805,3.12625,0,90.0,56,83,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710218,23.21,0.0,2.79805,2.55875,0,42.0,56,99,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710219,13.55,10.0,2.79805,3.205,0,52.0,52,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710220,22.06,5.0,3.17537,2.5575,0,61.0,50,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
T0005710221,45.5,6.0,2.59997,1.08875,0,42.0,59,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710222,60.41,1.0,2.70871,2.45375,2,61.0,46,67,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710225,13.79,2.0,2.79805,1.005,0,61.0,55,83,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
T0005710229,35.66,10.0,2.61722,3.67875,1,74.0,55,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005710230,31.07,10.0,2.79805,3.60375,0,110.0,48,70,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710231,17.29,5.0,3.17635,3.98125,1,61.0,48,59,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710232,42.53,4.0,2.7029,1.64625,1,61.0,51,82,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710235,55.46,10.0,3.13051,3.00625,2,36.0,49,82,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710236,42.26,3.0,2.79805,3.62125,1,61.0,46,77,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710237,8.32,6.0,2.42264,2.21125,0,62.0,45,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710240,34.29,6.0,3.0024,3.23125,1,61.0,46,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710241,27.14,4.0,2.5902,2.9425,1,61.0,49,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710242,54.16,0.0,3.01895,3.26375,0,43.0,61,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710243,29.9,6.0,2.90663,3.06125,0,61.0,51,70,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710244,99.44,10.0,3.47655,4.01875,0,61.0,49,74,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005710246,55.72,10.0,2.61558,4.38125,0,93.0,45,63,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
T0005710247,32.23,6.0,2.55368,4.27875,1,61.0,49,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710248,28.54,4.0,2.51909,2.7575,0,91.0,48,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710249,65.36,10.0,3.04502,3.48125,0,61.0,48,68,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710251,8.95,0.0,2.19623,4.18,0,61.0,44,59,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005710252,23.89,3.0,2.84374,3.42,2,44.0,56,75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710253,58.87,9.0,2.99985,4.7175,0,61.0,56,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710255,26.62,10.0,2.79805,2.90375,0,61.0,43,71,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710256,29.46,7.0,2.79805,2.02,0,60.0,47,65,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
T0005710257,28.32,10.0,2.77602,1.765,1,70.0,54,88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710258,62.15,10.0,2.77167,2.845,0,70.0,45,70,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710259,50.43,2.0,2.79805,1.55625,1,61.0,51,95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710260,17.62,6.0,2.45289,0.78,1,61.0,52,79,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005710261,46.18,2.0,2.69297,2.44375,0,61.0,51,66,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710263,6.12,6.0,2.72564,3.945,0,81.0,51,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710265,17.11,0.0,2.79805,3.6725,1,58.0,46,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710267,35.68,8.0,2.64666,1.8825,2,61.0,49,69,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710269,47.16,1.0,2.71151,3.37875,1,70.0,56,88,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710270,62.53,6.0,2.84639,2.44125,1,84.0,46,64,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710271,56.14,10.0,2.65516,2.39625,1,61.0,50,66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710272,45.34,2.0,2.67358,1.08125,0,76.0,56,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710273,10.32,6.0,2.56661,2.12625,2,68.0,44,60,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710278,47.87,9.0,2.5442,1.95375,2,61.0,53,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710279,50.78,10.0,2.73818,3.21125,0,61.0,48,84,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710280,74.86,4.0,2.90557,4.375,0,61.0,51,75,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
T0005710283,37.23,10.0,2.60285,0.7725,0,96.0,49,65,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710284,14.34,2.0,2.6094,2.795,1,61.0,51,70,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
T0005710286,30.75,10.0,3.06841,3.2675,0,32.0,48,67,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710289,65.67,3.0,3.11301,3.7175,1,39.0,54,87,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005710291,62.29,0.0,2.79805,2.11375,2,69.0,54,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710292,3.46,8.0,2.79805,2.0575,0,110.0,46,65,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
T0005710293,31.02,2.0,2.79805,4.99875,2,52.0,44,65,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
T0005710294,20.2,10.0,2.77937,3.59125,1,61.0,56,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005710296,18.01,0.0,2.42732,0.96875,0,61.0,59,75,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005710298,23.6,6.0,2.69822,2.54125,0,61.0,44,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710299,26.74,10.0,2.48982,3.61,2,61.0,45,58,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710300,90.07,10.0,3.07803,3.80875,1,61.0,44,60,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710301,18.46,5.0,2.55053,0.60625,2,35.0,50,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710304,30.38,2.0,2.48485,1.535,0,61.0,48,72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710306,76.77,10.0,2.90299,3.50375,4,59.0,54,75,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
T0005710307,30.41,10.0,2.93132,2.03375,2,61.0,68,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710309,3.81,6.0,1.67906,4.46375,0,39.0,44,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
T0005710312,20.43,1.0,2.75559,4.23625,2,41.0,48,66,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710313,65.78,0.0,2.92919,3.06625,0,57.0,58,85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710314,25.55,2.0,2.47776,2.29,2,98.0,48,70,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710318,3.61,10.0,2.79805,1.9425,2,61.0,46,99,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710319,43.66,4.0,2.60563,1.445,0,61.0,54,73,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710321,30.2,2.0,2.63347,2.205,1,58.0,48,70,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005710323,61.26,10.0,2.69454,2.735,0,61.0,53,73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710324,18.95,0.0,2.9585,3.25125,0,107.0,56,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710327,22.74,6.0,2.53935,0.97625,2,61.0,52,65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710328,66.09,3.0,3.00243,1.7225,0,34.0,54,83,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005710329,17.43,10.0,2.79805,3.85,0,39.0,49,71,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005710330,21.75,0.0,2.5227,1.58375,0,61.0,51,81,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005710332,46.11,10.0,2.87571,2.34375,0,61.0,46,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710333,47.4,10.0,2.959,2.1725,2,74.0,63,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710334,73.37,3.0,2.79805,1.36875,0,103.0,53,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710335,36.44,6.0,2.43441,1.41,1,61.0,50,75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710336,93.07,10.0,2.92759,1.75375,0,61.0,45,59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710339,74.74,10.0,3.17621,4.1175,0,83.0,51,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005710340,12.16,4.0,2.79805,3.9975,0,61.0,60,73,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
T0005710343,22.89,6.0,2.42589,0.85125,2,42.0,47,97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710346,53.2,10.0,2.85261,3.16875,1,61.0,52,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710347,31.02,0.0,2.3604,0.28625,1,67.0,52,81,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710348,46.5,5.0,2.99784,2.83375,0,103.0,51,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
T0005710349,13.6,3.0,2.82883,2.7325,1,78.0,53,113,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710350,37.62,10.0,2.70654,2.0125,0,61.0,54,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710351,28.59,4.0,2.87245,2.8925,1,61.0,59,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710353,87.62,6.0,3.09997,2.49875,0,61.0,48,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710354,77.82,10.0,3.10281,1.9275,2,78.0,48,84,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005710357,73.01,2.0,2.99631,2.39,0,40.0,61,98,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710358,8.36,5.0,2.95186,4.09875,1,61.0,45,57,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
T0005710359,45.4,0.0,2.87898,2.2325,1,71.0,52,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710360,60.65,1.0,2.82376,3.8475,0,61.0,49,72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710362,26.37,8.0,2.50125,4.07625,1,61.0,49,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710363,61.78,0.0,2.83299,3.4475,3,61.0,46,61,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710365,86.9,10.0,2.84864,0.50875,0,61.0,57,85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710366,52.96,5.0,2.90847,1.9125,1,61.0,56,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710367,45.12,5.0,2.57484,2.395,0,61.0,48,63,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710368,109.19,3.0,3.2016,2.2425,1,61.0,57,93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710370,30.81,10.0,3.00405,3.6675,1,89.0,63,98,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710373,85.71,10.0,2.92419,0.5625,0,61.0,51,76,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710375,19.98,10.0,2.32467,0.41375,0,61.0,48,65,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710376,8.84,0.0,2.79805,3.305,1,61.0,48,63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
T0005710377,47.18,8.0,2.79805,4.83125,2,61.0,50,73,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710379,24.47,8.0,2.39933,3.45125,0,61.0,48,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710382,83.04,10.0,2.90069,3.7525,0,44.0,49,79,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
T0005710383,43.41,10.0,2.88077,2.65625,1,54.0,49,70,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710384,28.05,8.0,2.60946,1.26375,1,105.0,61,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710386,30.25,3.0,2.41362,3.19375,0,61.0,46,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
T0005710388,52.71,7.0,2.59042,2.165,0,61.0,53,79,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710389,106.68,10.0,2.84323,4.51125,0,61.0,48,64,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710390,39.41,4.0,2.69605,1.90125,0,52.0,55,94,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
T0005710392,14.61,10.0,2.55536,4.67375,0,61.0,44,54,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710394,28.3,10.0,2.47598,1.2025,1,117.0,49,73,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710395,30.36,4.0,2.81373,2.61375,3,52.0,55,72,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710396,64.12,10.0,2.95353,1.38125,0,61.0,55,93,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710397,9.42,1.0,2.46947,3.62,0,42.0,45,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710399,18.26,2.0,2.70719,3.2025,0,49.0,55,82,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710400,33.31,1.0,3.03589,4.13,1,46.0,46,78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710403,18.0,2.0,2.88856,3.80625,0,61.0,52,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005710404,29.7,0.0,2.79805,3.53875,0,47.0,46,76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710405,46.35,9.0,2.88709,2.16375,0,61.0,59,80,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710406,28.58,10.0,2.79805,3.1575,1,61.0,59,82,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005710407,28.79,8.0,2.59787,2.90375,0,61.0,46,79,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005710408,28.53,5.0,2.90917,3.5375,0,61.0,65,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005710409,7.78,10.0,2.51471,3.34125,1,61.0,43,59,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
T0005710410,30.48,6.0,2.47037,0.87,0,61.0,55,70,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
